phi_exact,phi_gas,W_gas,kernel_phi,mc_phi,exact_evals,gas_evals,kernel_evals,mc_evals,rmse_gas,mae_gas,rmse_kernel,rmse_mc,sim_cov,mar_cov,sign_cert,mean_width,max_width,status,converged,instance,cluster
"[-5.14540578e-02 -7.30735087e-03 -2.40771413e-02  8.81377998e-03
 -5.14597077e-02  4.08765781e-04  2.20497620e-03 -1.42190463e-03
  7.25979204e-03 -7.68175005e-06  5.68643870e-04]","[-5.10672536e-02 -7.67797904e-03 -2.44473246e-02  7.91648862e-03
 -5.00525008e-02  3.29516379e-05  1.93970142e-03 -7.70549233e-04
  7.17042805e-03 -3.13519153e-04  7.97670440e-04]","[0.33288158 0.27879325 0.47540028 0.28407146 0.36552878 0.46847012
 0.3738423  0.26936994 0.36398489 0.41444472 0.349479  ]","[-0.05087281 -0.00805975 -0.02225117  0.00878008 -0.05285354  0.00039374
  0.00117807  0.          0.00757084 -0.00119739  0.00084005]","[-2.56192662e-02 -3.16072608e-03 -1.20934335e-02  7.00964360e-03
 -2.45015680e-02  3.07709144e-04  1.37164049e-03 -8.78265495e-04
  4.34454433e-03 -8.16040765e-07  3.73720791e-04]",2048,1389,256,1563,0.0006029644999821185,0.0004862532992062213,0.0009929037639374702,0.011938377101252652,1.0,1.0,0.0,0.36147875640996574,0.4754002790758307,BUDGET_EXHAUSTED,False,24,0
"[ 4.33288904e-03  2.22853704e-02 -6.75615035e-03 -1.32353858e-02
  1.63930965e-02 -6.80634708e-02 -9.54335044e-02 -5.34859901e-03
 -1.02070253e-01  3.47332318e-06  1.44138518e-01]","[ 0.0047714   0.02313995 -0.00595837 -0.01527346  0.01629949 -0.0705458
 -0.09055693 -0.00431385 -0.10369981  0.00071787  0.14166548]","[2.03975449 2.91504201 2.89574223 2.66967501 2.20553465 3.65653351
 3.19404886 2.09976056 2.68112788 2.70439987 2.87181572]","[ 0.00618665  0.01643342  0.         -0.00955047  0.0080679  -0.07084838
 -0.09542583 -0.00677619 -0.10282798 -0.00295379  0.15394065]","[ 3.42286063e-03  6.39514308e-03 -6.89990361e-04 -1.55531982e-03
  6.64683822e-03 -2.71977209e-02 -3.00027130e-02  1.24514876e-03
 -3.31906860e-02  2.18621263e-06  7.95635879e-02]",2048,1335,256,1639,0.0020453265809002082,0.0015848363064819267,0.0050579353188765245,0.03745364527994753,1.0,1.0,0.0,2.7212213433213592,3.6565335117644135,BUDGET_EXHAUSTED,False,25,1
"[ 5.69890630e-03  1.00676061e-02 -1.01788736e-01  2.96353407e-02
 -5.86567997e-02  4.56680244e-02 -6.46655110e-02 -4.89043629e-02
 -9.90010583e-02  6.01585900e-25  1.71893857e-02]","[ 0.00728354  0.0109422  -0.10129468  0.03133288 -0.06179459  0.04848221
 -0.06579191 -0.05178775 -0.10209394  0.0007418   0.01922303]","[1.50591479 1.54679653 1.15047489 1.5610526  1.78533106 1.86847036
 1.19898893 1.54153102 1.1692243  1.37023283 1.53957047]","[-0.00046394  0.00925342 -0.0994802   0.0283553  -0.06420209  0.04951936
 -0.05742324 -0.0460374  -0.09302349  0.          0.00874508]","[ 3.90386330e-03  5.72911521e-03 -7.38170627e-02  1.86918093e-02
 -3.74856429e-02  2.73662849e-02 -4.70178249e-02 -3.17762157e-02
 -6.59639737e-02  1.32348898e-25  1.27365342e-02]",2048,1507,256,1589,0.002088966464909815,0.0018618994380459177,0.00485144873626171,0.017641590045534918,1.0,1.0,0.0,1.476144342272459,1.8684703552608979,BUDGET_EXHAUSTED,False,26,2
"[-6.31332187e-02 -8.83123104e-02 -1.22011545e-03 -7.50838627e-02
 -6.23091077e-02  1.67697902e-03  8.99835345e-03 -2.60506854e-02
 -1.00456492e-02 -3.70917289e-05 -4.40755733e-02]","[-6.51374970e-02 -9.20436017e-02  5.32733474e-05 -7.23886644e-02
 -6.37185569e-02  1.96865829e-03  1.09467865e-02 -2.43354316e-02
 -8.50828830e-03  5.89772656e-04 -4.70187329e-02]","[1.16876631 1.18775919 1.27323765 1.46365019 0.88602994 0.86126026
 1.1526904  1.39731873 1.17531739 0.84523006 0.87065673]","[-0.04995747 -0.11565631 -0.00153707 -0.07533565 -0.05038036 -0.00465017
  0.01464957 -0.03554495 -0.01452191  0.         -0.02665797]","[-3.59456475e-02 -5.36197596e-02 -1.67954420e-03 -4.19973390e-02
 -3.76390402e-02  1.10303446e-03  4.34219801e-03 -1.33891811e-02
 -6.57925974e-03 -2.40996313e-05 -2.53628417e-02]",2048,1472,256,1571,0.002068245099427441,0.0018342142606148513,0.01186773818065697,0.01951871757863763,1.0,1.0,0.0,1.116537893893187,1.4636501889247544,BUDGET_EXHAUSTED,False,27,3
"[-3.25357048e-02 -2.53007553e-02 -2.02299576e-02 -7.89812939e-03
 -4.54302972e-02  2.77867239e-03 -2.32766455e-02 -2.44695024e-03
 -8.36360081e-03  1.82010323e-07 -4.22262154e-04]","[-0.03210646 -0.025754   -0.01963501 -0.00821006 -0.04553768  0.00381428
 -0.02398129 -0.0031927  -0.00766286 -0.00071025 -0.00014941]","[0.47321134 0.58687131 0.46860205 0.34724186 0.35606155 0.41246085
 0.60586398 0.48594737 0.35144557 0.54408276 0.35261351]","[-0.0340175  -0.02794722 -0.02186156 -0.00441121 -0.04764682  0.00331043
 -0.01976174  0.00175268 -0.00790943  0.         -0.00463308]","[-2.09479481e-02 -1.59519300e-02 -1.34285548e-02 -5.39518873e-03
 -3.02178055e-02  1.75370578e-03 -1.39366599e-02 -1.28189973e-03
 -5.74174293e-03  1.67612137e-07 -2.53944194e-04]",2048,1361,256,1674,0.0006066175569051367,0.0005515255946189003,0.002648237830790575,0.007398808494090283,1.0,1.0,0.0,0.4531274691070996,0.6058639833434801,BUDGET_EXHAUSTED,False,28,0
"[ 0.01169645  0.00992509  0.00827046  0.10392004  0.01072678  0.39609928
  0.08433708  0.02897099  0.06532453 -0.00185872  0.01608198]","[ 0.0119554   0.00918327  0.00888069  0.10454592  0.01104112  0.39514642
  0.08261191  0.02644408  0.06865943 -0.00255995  0.01758567]","[2.16704091 2.99473632 3.0338218  3.80755461 3.17206102 2.24974785
 2.9955268  2.89568893 2.21907486 2.86328095 2.83177717]","[ 0.0101029   0.01531052  0.          0.09434366  0.00599173  0.39160878
  0.09331297  0.04275966  0.0598994  -0.00658436  0.02674868]","[ 0.00709613  0.00516859  0.00432064  0.04625512  0.00472824  0.16090913
  0.05900659  0.01833157  0.05206684 -0.00120063  0.00937828]",2048,1478,256,1659,0.0015262586721188007,0.001208726935328245,0.0078071714971405075,0.07367680720920272,1.0,1.0,0.0,2.839119201450555,3.8075546117239307,BUDGET_EXHAUSTED,False,29,1
"[-0.01200839  0.00334451  0.00878135 -0.10029332 -0.02109719 -0.01074257
 -0.18207581 -0.01469702  0.09489983  0.00042293 -0.09467338]","[-0.01025944  0.00353936  0.00959802 -0.10300569 -0.01960294 -0.0131198
 -0.18417839 -0.01538448  0.09557554  0.00155204 -0.09285326]","[3.30305171 3.50859239 3.50590704 2.56818537 3.32592765 2.59507317
 2.698113   3.44485375 3.12832798 3.98488982 4.5115099 ]","[-0.02310028  0.02163578 -0.01409331 -0.09805839 -0.02720578  0.00655715
 -0.20043758  0.          0.10604045 -0.00558389 -0.09389319]","[ 0.0025548   0.00407899  0.00587465 -0.02009174  0.00743819  0.02664455
 -0.04688466  0.00460468  0.05137371  0.00011846 -0.01309385]",2048,1380,256,1537,0.0016220762404831714,0.0014326634245306188,0.013606154196466672,0.05725895653250663,1.0,1.0,0.0,3.324948343599604,4.511509899539643,BUDGET_EXHAUSTED,False,30,2
"[-6.07643292e-02 -7.76172688e-02 -2.61940769e-02 -9.81936918e-02
 -7.19161328e-02  3.81321710e-03  2.78266206e-02  4.28686918e-02
  5.67995314e-02 -1.92620312e-05 -3.21713541e-02]","[-0.06331397 -0.07223894 -0.02337754 -0.09734092 -0.07064597  0.00369273
  0.02279876  0.0377793   0.05884852 -0.00040496 -0.03136505]","[4.15549229 2.88572466 2.9963028  2.4870216  2.45772067 2.70498732
 3.65461099 2.10841617 3.56607471 2.86843775 2.60066463]","[-0.06429343 -0.08398188 -0.02903835 -0.08837548 -0.08351453 -0.00152064
  0.03243921  0.05353533  0.06372623  0.         -0.03454452]","[-3.40035732e-02 -4.42472170e-02 -1.20826792e-02 -5.50933140e-02
 -3.86725699e-02  2.19251175e-03  2.19105040e-02  3.13831023e-02
  4.27487902e-02 -2.32379374e-06 -1.85948209e-02]",2048,1496,256,1650,0.003043525521234744,0.002395105634555997,0.0068029893336246545,0.02244771451597965,1.0,1.0,0.0,2.95322305394114,4.155492294703353,BUDGET_EXHAUSTED,False,31,3
"[-2.19758942e-02 -1.52539127e-02 -2.73412892e-02 -1.84782544e-02
 -3.74017031e-02 -1.01701497e-02 -2.09152474e-02 -5.39219883e-03
 -1.39178109e-02 -7.51982375e-26 -4.62222598e-04]","[-0.02127501 -0.01547244 -0.02593839 -0.01963173 -0.03636826 -0.01045202
 -0.02166347 -0.00518016 -0.01486629  0.00051136 -0.00097226]","[0.30434398 0.47923482 0.32260956 0.38043923 0.42258608 0.31105165
 0.52921124 0.30654175 0.39134074 0.40106987 0.53036042]","[-0.02001338 -0.01330738 -0.02798254 -0.02319886 -0.03650643 -0.01103791
 -0.02217804 -0.00561775 -0.01074579  0.         -0.00072061]","[-1.47945707e-02 -1.00187731e-02 -1.89659791e-02 -1.46422948e-02
 -2.78297307e-02 -6.97397375e-03 -1.52647841e-02 -5.01740791e-03
 -1.02235520e-02 -6.61744490e-27 -7.06618111e-04]",2048,1441,256,1720,0.0007983572230365008,0.0007019309565137864,0.0019923556996489797,0.005321074539274124,1.0,1.0,0.0,0.39807175720579,0.530360420336877,BUDGET_EXHAUSTED,False,32,0
"[-0.00133171  0.00430757 -0.00049183 -0.09767449 -0.00576704 -0.18821092
 -0.01566927 -0.01671761  0.04054122  0.02398767  0.05198085]","[-8.34455912e-04  4.50370384e-03 -1.73153808e-04 -9.80093119e-02
 -5.72432451e-03 -1.86820604e-01 -1.71026792e-02 -1.86799709e-02
  3.74616232e-02  2.69690457e-02  5.33645762e-02]","[1.68650885 0.9981117  1.0123213  1.43075151 1.37608461 1.31515099
 1.25976669 1.41906065 1.29355073 1.32392137 1.45948552]","[-0.00708011  0.          0.00377411 -0.1025636  -0.00355013 -0.18854316
 -0.00911918 -0.01038281  0.03426083  0.02364377  0.05451474]","[-1.72038537e-04  1.95432857e-03 -8.57136810e-05 -3.35379073e-02
 -3.25297109e-03 -8.71158852e-02 -3.43621174e-03 -5.85424387e-03
  2.58185762e-02  1.40175318e-02  3.58560737e-02]",2048,1436,256,1673,0.0016132107217605438,0.0012382170041550782,0.004550138426840276,0.03716169007365463,1.0,1.0,0.0,1.3249739920097572,1.6865088508935566,BUDGET_EXHAUSTED,False,33,1
"[ 0.02531755 -0.03903882  0.02390205  0.02604582 -0.02484481  0.11680233
  0.16906713  0.17067595  0.05249407  0.00680608 -0.20106838]","[ 0.02512297 -0.03873337  0.02369062  0.02653251 -0.02196567  0.12026227
  0.17097324  0.16512061  0.05301395  0.00527112 -0.20312931]","[2.6480214  2.0226923  2.7818984  2.64284421 3.40000353 2.7469207
 2.06905273 3.35490263 2.08285509 2.72795303 2.52951355]","[ 0.02032823 -0.0470806   0.02589267  0.01668457  0.          0.11465452
  0.16649459  0.16286616  0.05115039  0.01193492 -0.19676649]","[ 0.01533204 -0.01054946  0.01038716  0.00714745 -0.00165657  0.05055379
  0.07035948  0.0628762   0.00893679  0.00287416 -0.09627837]",2048,1326,256,1625,0.002374910074831435,0.0017376779341886602,0.00913168456505881,0.0607792923810387,1.0,1.0,0.0,2.6369688712826584,3.4000035313629895,BUDGET_EXHAUSTED,False,34,2
"[-6.90468039e-03  1.27185398e-02  1.37179836e-03  4.96422335e-03
  6.31625898e-03 -4.24895354e-02 -1.41142532e-01 -6.18199520e-02
 -2.20275958e-01  2.05066335e-05  1.05718717e-02]","[-0.0072561   0.0131478   0.00287305  0.00792752  0.00780104 -0.04448251
 -0.14552626 -0.06452327 -0.2198408   0.0024449   0.01076517]","[1.69336627 2.10946998 2.29975678 2.28389948 2.21404742 2.25316411
 1.7374378  2.76047143 2.27104061 2.51802594 1.63187491]","[-0.01505681  0.005028   -0.01203796  0.01081528  0.         -0.0349444
 -0.11965815 -0.07097572 -0.21630459  0.00314893  0.01331598]","[-3.85735035e-03  7.77268308e-03  7.25790838e-04  3.03168259e-03
  3.15108019e-03 -1.95190224e-02 -8.57210175e-02 -3.69798160e-02
 -1.17202469e-01  1.77495695e-05  6.25944434e-03]",2048,1376,256,1553,0.0021351722421154426,0.001714807079892332,0.009605764165133571,0.036812646571504376,1.0,1.0,0.0,2.1611413401410444,2.760471426850944,BUDGET_EXHAUSTED,False,35,3
"[-3.41773316e-02 -2.49922864e-02 -1.97414305e-02 -2.56226189e-02
 -4.72767159e-02 -9.05932305e-03 -3.49197121e-02 -1.21517163e-02
 -8.55304501e-03 -1.95476521e-09 -3.37637638e-03]","[-0.03380878 -0.02543913 -0.02062495 -0.02609195 -0.0455357  -0.00943987
 -0.03403595 -0.01276765 -0.0082685  -0.0001528  -0.00370528]","[0.39361474 0.30846403 0.40798335 0.30548128 0.37196325 0.3840778
 0.492931   0.29597497 0.4977596  0.41237013 0.41181196]","[-0.03253402 -0.02449451 -0.02119978 -0.02379991 -0.04791101 -0.00649092
 -0.03501501 -0.01338708 -0.01113795  0.         -0.00390037]","[-2.18350994e-02 -1.65025269e-02 -1.26501125e-02 -1.64363741e-02
 -3.03186249e-02 -5.70486073e-03 -2.09411157e-02 -7.86042495e-03
 -6.28981626e-03  5.08487242e-11 -1.87665211e-03]",2048,1393,256,1638,0.0007314505161528938,0.0005959770454779544,0.0014736422891638038,0.008939684673765805,1.0,1.0,0.0,0.38931200995679355,0.49775959591354646,BUDGET_EXHAUSTED,False,36,0
"[ 0.00312583 -0.00180266  0.00159799  0.03395352  0.00368864 -0.12943324
 -0.10164035 -0.07029642 -0.04811454 -0.00042864 -0.00136067]","[ 0.00317296 -0.00140586  0.00185304  0.03649904  0.00486404 -0.12880546
 -0.10357787 -0.06965066 -0.05299428 -0.00022573 -0.00043975]","[1.23026373 1.70543187 1.99236137 1.71046919 1.91131676 1.30508425
 1.33633363 1.50345206 1.26890426 1.72768967 2.00911247]","[ 0.         -0.00196744  0.00489956  0.03497401  0.00252712 -0.13548787
 -0.09716907 -0.05798641 -0.05091257  0.00318143 -0.0127693 ]","[ 0.0008277  -0.00166205  0.00102472  0.02164037  0.00209767 -0.07940431
 -0.0574513  -0.04201937 -0.02439692 -0.00033122 -0.00133235]",2048,1457,256,1670,0.0018427286568017474,0.0012395016477109947,0.005895256429244665,0.023311074338501016,1.0,1.0,0.0,1.6091290216293275,2.009112466900197,BUDGET_EXHAUSTED,False,37,1
"[-2.41632657e-02 -3.36912082e-02  5.60797408e-03  1.36541567e-04
 -6.21900995e-04  1.03252892e-01 -1.80984041e-01 -3.86978228e-02
 -2.96236394e-01 -1.87455550e-05  4.05601004e-02]","[-0.02285246 -0.03136116  0.00237264 -0.00039017 -0.00154493  0.10047959
 -0.17546081 -0.03551314 -0.29682342 -0.00121047  0.03744845]","[2.662981   2.06593751 3.11256756 2.45161454 1.87622904 2.71685295
 3.43751473 2.52934293 1.98820414 2.80907317 2.39531631]","[-0.01892547 -0.03778149  0.         -0.00226827 -0.00209892  0.10750321
 -0.18255913 -0.03527043 -0.30067453  0.00435557  0.0428636 ]","[-1.41942840e-02 -1.80700983e-02  4.01168323e-03  6.85924877e-04
 -3.75185826e-05  5.96624177e-02 -7.76103791e-02 -1.34153523e-02
 -1.26578948e-01  1.20804493e-06  2.49695535e-02]",2048,1457,256,1616,0.002671920221927939,0.0022452307476377997,0.0038139692299279772,0.062230329087778403,1.0,1.0,0.0,2.549603081543029,3.437514728812598,BUDGET_EXHAUSTED,False,38,2
"[-0.0015553   0.03125225  0.01016098  0.05941246  0.00181394  0.03104335
  0.19100957  0.27453467  0.10875569 -0.0005068  -0.0060262 ]","[-0.0016501   0.03169641  0.01040253  0.05953203  0.00246874  0.03139602
  0.1901225   0.27406659  0.10723339  0.00089819 -0.00627169]","[3.26988229 3.15531487 2.46481146 3.05604979 3.21438685 3.06581494
 3.23867245 2.62463592 3.4188831  3.87330427 3.50028787]","[ 0.02154894  0.03034643  0.00652308  0.05787164  0.          0.01960145
  0.19911872  0.26449734  0.11331133 -0.00945454 -0.00346979]","[-0.00142901  0.01167136  0.00565255  0.02257032  0.000971    0.01861421
  0.07287628  0.09481558  0.02782233 -0.00025147 -0.0062023 ]",2048,1482,256,1586,0.0007501309415789962,0.0005850429641844388,0.009333707628939375,0.070531114965212,1.0,1.0,0.0,3.1710948914207817,3.873304265633987,BUDGET_EXHAUSTED,False,39,3
"[0.08882605 0.1459953  0.2754988  0.05710574 0.20453904 0.00145334
 0.07424044 0.02178315 0.04673289 0.00033144 0.00511241]","[0.08786051 0.13879048 0.28494669 0.05400726 0.20418673 0.00451624
 0.07025788 0.02403944 0.04301107 0.0029117  0.0070906 ]","[3.37323795 3.42850018 5.19477879 3.3975492  5.60188128 5.4410099
 5.18480737 3.48121116 4.62794466 3.93318399 4.47798786]","[ 0.09534482  0.12989586  0.26330421  0.09218082  0.21798625  0.00759298
  0.05783489 -0.00897995  0.07179159  0.         -0.00533287]","[ 0.04327557  0.06621313  0.14121742  0.01929823  0.09652385  0.00046213
  0.02838978  0.00712243  0.02281545  0.00014487 -0.00023339]",2048,1396,256,1567,0.004333642724496934,0.0035137330896677153,0.018712759812642924,0.06214870447213434,1.0,1.0,0.0,4.376553849623321,5.601881276473685,BUDGET_EXHAUSTED,False,40,0
"[-1.31610460e-04  1.03431763e-03 -8.27574720e-04 -4.03148468e-03
 -5.09753114e-03 -1.49846339e-01 -4.02772773e-02 -4.10156898e-02
 -2.68784249e-02 -1.10004839e-03 -7.49776577e-03]","[-0.00021299  0.00075741 -0.00088509 -0.0041298  -0.00524359 -0.14962142
 -0.03948259 -0.04188985 -0.02634978 -0.00166579 -0.00694595]","[1.18812196 1.19333835 1.17607993 1.21883127 0.89335333 1.27427087
 0.92599046 1.22884773 1.09749371 1.53877625 1.08487624]","[-0.00124459 -0.00074092  0.         -0.00503369 -0.00243026 -0.14918433
 -0.03699903 -0.04530908 -0.02737692 -0.0005683  -0.0067823 ]","[-0.0003347   0.00096029 -0.00047638 -0.00267439 -0.00341937 -0.08834146
 -0.0239213  -0.024388   -0.01782161 -0.00073784 -0.00493612]",2048,1424,256,1626,0.00047366126782960464,0.00038183063329213764,0.001996709878852733,0.02004629974965992,1.0,1.0,0.0,1.1654527353406623,1.5387762462908146,BUDGET_EXHAUSTED,False,41,1
"[ 2.58258275e-02  1.41032092e-02  3.30236672e-02  2.70690450e-02
  1.87508134e-02  1.43207516e-01  6.75197955e-02  8.50134872e-02
  2.23654317e-01 -1.48034240e-05  8.68140818e-02]","[0.02629226 0.01476558 0.03378135 0.0288655  0.02009962 0.1453246
 0.06581354 0.08505463 0.21888405 0.00030911 0.08577673]","[1.7259791  1.50945114 1.8090039  1.12971659 1.51555074 1.11806091
 1.89593249 1.5027778  1.14049211 1.27270926 1.53293827]","[0.02869713 0.0196241  0.04302119 0.02421693 0.01670072 0.14168337
 0.05554089 0.091212   0.22538036 0.         0.07889027]","[ 1.47840725e-02  8.07583372e-03  1.68229943e-02  1.78539030e-02
  9.97977009e-03  7.97439293e-02  4.37416521e-02  5.10166457e-02
  1.22173829e-01 -2.11159718e-06  4.70918922e-02]",2048,1429,256,1629,0.0018490390276797767,0.001366159265407038,0.006037892040612517,0.040684501843985095,1.0,1.0,0.0,1.468419301278258,1.8959324882912774,BUDGET_EXHAUSTED,False,42,2
"[ 6.79153057e-03  1.42657158e-02  1.75484572e-03  1.34143523e-02
  6.14911157e-03 -5.37715903e-02 -1.13632586e-01 -8.70437763e-02
 -1.49643282e-01  8.07286846e-06  1.94301358e-02]","[ 0.00272667  0.00850735 -0.00129257  0.01027462  0.00363395 -0.05130038
 -0.10791508 -0.08669885 -0.13577427 -0.00198033  0.01754142]","[2.04430091 1.81556505 1.66840185 1.5729456  1.3241288  1.42185342
 2.11230697 1.84310551 1.39257438 1.76400022 2.00361129]","[ 0.01033879  0.01095912  0.          0.01223786 -0.00530675 -0.05513713
 -0.1163998  -0.07977937 -0.14077418  0.00216938  0.01941461]","[ 4.75552885e-03  1.01725503e-02  1.54313156e-03  1.07493308e-02
  5.72943838e-03 -3.91954879e-02 -7.07092180e-02 -5.71412177e-02
 -8.98973297e-02  5.05845426e-06  1.86839890e-02]",2048,1549,256,1605,0.00534227347350212,0.004073209650897077,0.005264316305404179,0.02439709266579253,1.0,1.0,0.0,1.7238903646475912,2.1123069738731735,BUDGET_EXHAUSTED,False,43,3
"[-5.64262677e-02 -5.76187142e-02 -2.94145052e-02 -5.15822498e-02
 -5.04528208e-02 -5.17426811e-03  7.53421734e-03 -1.54349128e-03
  1.00542604e-02  5.90019801e-08 -1.52715586e-05]","[-5.75785460e-02 -5.89196765e-02 -2.98094064e-02 -5.04100512e-02
 -5.07287324e-02 -5.07005635e-03  8.10114819e-03 -1.47019069e-03
  1.06133352e-02  4.12806267e-05  5.91843593e-04]","[0.86535582 0.61672674 0.67663702 0.49844281 0.59496302 0.47855373
 0.61767881 0.48282832 0.66629054 0.68565249 0.78178723]","[-0.05692625 -0.05576577 -0.03009765 -0.05334517 -0.04336509 -0.00084965
  0.00479442 -0.00202719  0.00866879  0.         -0.00572548]","[-3.60041201e-02 -3.83666759e-02 -2.08235512e-02 -3.30181343e-02
 -3.43121727e-02 -3.73987280e-03  4.66639170e-03 -3.87237855e-05
  6.82710124e-03  3.46281916e-08 -1.29256756e-04]",2048,1454,256,1626,0.0007164856255800096,0.0005680096997074507,0.0032816673700383323,0.011637050056130733,1.0,1.0,0.0,0.6331742293100107,0.8653558202038164,BUDGET_EXHAUSTED,False,44,0
"[ 1.18471727e-02  8.04430081e-03  7.50885373e-03  3.51080235e-02
  1.57735974e-02  3.59589862e-01  1.39453057e-01  8.41640640e-02
  6.53715459e-02 -9.23829221e-07  7.01125789e-02]","[0.01221224 0.00887531 0.00920118 0.03456544 0.01777869 0.36120126
 0.13441643 0.08194369 0.06539111 0.00101961 0.07036717]","[2.27398876 2.32755309 3.17671583 3.21599435 3.17419288 3.56180968
 3.79508107 3.08341715 3.10525779 2.34456306 3.21275066]","[ 0.00227782  0.01360997  0.          0.05422271  0.02025077  0.34587804
  0.1554568   0.08778601  0.0769025  -0.02239351  0.06298102]","[ 7.18084650e-03  4.47065625e-03  3.81000773e-03  2.03532172e-02
  1.03846037e-02  2.04817353e-01  7.21098787e-02  4.81027841e-02
  3.52180784e-02 -1.54388472e-06  3.73450070e-02]",2048,1497,256,1549,0.001954098700062844,0.0014181055362751096,0.01245665570136933,0.053993237874915695,1.0,1.0,0.0,3.0246658479487563,3.795081074673952,BUDGET_EXHAUSTED,False,45,1
"[-3.26744847e-03 -6.49584550e-03  1.34222454e-02  2.63909205e-02
  8.07619565e-03  1.11192609e-01 -7.68217365e-02 -2.57663965e-01
 -1.81095257e-01 -1.62390645e-05  6.96293222e-02]","[-0.00437608 -0.00587207  0.01241663  0.03024651  0.00700523  0.11118735
 -0.07299206 -0.25640259 -0.18765832 -0.00047696  0.07027316]","[2.89545293 2.61448079 2.8655523  2.15467985 2.56547657 2.9067396
 2.90678945 2.23808117 2.21038741 3.55238174 3.74226965]","[ 0.00649017  0.00668702  0.00427205  0.03270609  0.          0.10633379
 -0.08770631 -0.26040683 -0.17752216  0.00432266  0.06817432]","[ 3.74898946e-04 -1.13601045e-03  8.17257889e-03  1.60893830e-02
  5.65022523e-03  6.87057967e-02 -3.81080445e-02 -1.03916991e-01
 -7.32441581e-02 -7.39978301e-06  3.47936179e-02]",2048,1451,256,1620,0.002673097568734319,0.0018571362966903044,0.007634533833084665,0.06027886513081885,1.0,1.0,0.0,2.786571950308018,3.7422696538677362,BUDGET_EXHAUSTED,False,46,2
"[-7.64549213e-03 -1.76122657e-02  2.94603746e-03 -2.87712984e-02
  9.31813962e-03 -7.29698799e-04 -3.95532658e-02 -2.33772635e-02
 -1.70928261e-01  6.56272034e-07 -3.68116090e-02]","[-0.00661479 -0.01635742  0.00393841 -0.03016517  0.01145882  0.00029966
 -0.04044947 -0.02410854 -0.17285756  0.00063259 -0.03894085]","[1.39824783 1.57527488 0.99249616 1.3990106  1.69321833 0.99823107
 1.55633955 1.27996395 1.36446869 1.20315925 1.04084091]","[-0.01012182 -0.01482168  0.         -0.02370511  0.01170435 -0.00423711
 -0.03613012 -0.02417711 -0.17048936 -0.00284542 -0.03834094]","[-4.51530604e-03 -1.02237519e-02  2.13902129e-03 -1.68939889e-02
  7.44374412e-03 -9.52874661e-05 -2.41064821e-02 -1.73822643e-02
 -9.86272076e-02  3.60867951e-07 -2.39748584e-02]",2048,1385,256,1618,0.0013882584296391453,0.0012872519365396164,0.0028484484600499443,0.02311393408337374,1.0,1.0,0.0,1.3182955631612352,1.6932183320334397,BUDGET_EXHAUSTED,False,47,3
"[-8.10717000e-02 -1.55234954e-02 -5.00256119e-02  3.26120090e-02
 -4.67740966e-02  4.31530383e-03  7.00148352e-03  6.58322363e-03
 -1.04671599e-02 -1.36005113e-07 -2.63980062e-03]","[-0.08035803 -0.01463951 -0.05120748  0.03122309 -0.04676871  0.00360951
  0.0073434   0.00649415 -0.01049796  0.00058523 -0.00177366]","[0.66690008 0.71452652 0.6725558  0.64626135 0.72552411 0.70123475
 0.52365864 0.6873943  0.89574688 0.50789682 0.65940359]","[-0.08138141 -0.01666271 -0.049442    0.03355346 -0.04409687  0.00572378
  0.00631885  0.00645269 -0.01147942  0.         -0.00497637]","[-3.25112503e-02 -6.70065905e-03 -2.08694567e-02  1.75083764e-02
 -1.61551779e-02  2.22381210e-03  4.96163261e-03  3.98531795e-03
 -2.88278523e-03 -1.26032361e-07 -3.77715970e-04]",2048,1375,256,1619,0.0007587950831744851,0.0006175375322959,0.0013052081538339365,0.02029241507040576,1.0,1.0,0.0,0.6728275302202783,0.8957468778804734,BUDGET_EXHAUSTED,False,48,0
"[ 2.31762064e-02  1.19744277e-02  5.73372612e-03  1.56241256e-01
  1.43144867e-02  2.45950183e-01  1.55971215e-01  4.79015514e-02
  6.78540284e-02 -1.00929366e-17  1.96855479e-02]","[0.0210493  0.01082172 0.00646749 0.15131467 0.01385136 0.24431049
 0.16158498 0.04693264 0.07245437 0.0007253  0.01929031]","[1.77162875 1.79208301 2.38751273 2.39454585 3.15820955 2.81910452
 2.42057213 1.84352405 2.33235159 2.25595706 2.43030484]","[0.01154342 0.00864894 0.0186213  0.16407729 0.0115356  0.26289989
 0.144233   0.06091156 0.0600749  0.         0.00625673]","[ 1.27628642e-02  5.61206919e-03  3.18418837e-03  7.30952719e-02
  7.17430332e-03  8.51326365e-02  8.94102849e-02  2.50302986e-02
  4.03854088e-02 -4.44089210e-19  9.17393505e-03]",2048,1441,256,1636,0.0028262360666360875,0.002122394729742094,0.010517441799045669,0.059391159532535216,1.0,1.0,0.0,2.3277994606090084,3.1582095477341596,BUDGET_EXHAUSTED,False,49,1
