phi_exact,phi_gas,W_gas,kernel_phi,mc_phi,exact_evals,gas_evals,kernel_evals,mc_evals,rmse_gas,mae_gas,rmse_kernel,rmse_mc,sim_cov,mar_cov,sign_cert,mean_width,max_width,status,converged,instance,cluster
"[-0.00149072  0.0011286   0.00668606 -0.01719363  0.00166315 -0.46321702
 -0.01033213  0.02597959  0.07889797  0.00129152  0.02002272]","[-1.25186446e-03 -9.73133813e-05  5.23297194e-03 -1.76472714e-02
  6.00944586e-04 -4.58504154e-01 -1.03981123e-02  2.69807882e-02
  7.86596247e-02  4.82748637e-04  1.93777491e-02]","[ 7.3305691  11.68981552 11.38739126  9.81067726  9.71410447  9.79474707
  7.29642804 10.05383373  9.19577217  7.3831573   9.77266495]","[-0.00238191  0.          0.01176737 -0.01850367 -0.0038667  -0.47158018
 -0.00935821  0.03082473  0.07972702  0.00420486  0.02260279]","[-1.01788450e-04  7.69068811e-04  4.92199939e-03 -9.53004459e-03
  3.04127617e-03 -2.15203239e-01 -5.38107365e-03  1.92209611e-02
  4.51538103e-02  3.01536101e-04  1.24335610e-02]",2048,1446,256,1621,0.001633463915516663,0.0010823498246538216,0.003935629811100147,0.07558503501613682,1.0,1.0,0.0,9.402650986356157,11.689815516362195,BUDGET_EXHAUSTED,False,10,2
"[ 6.39515816e-02  8.56965205e-02  1.96301374e-02 -9.38662965e-04
  4.06115877e-02  2.03131434e-02  2.40445297e-01  5.27326066e-02
  2.86739515e-01  8.19329816e-05 -6.00723730e-02]","[ 0.06426742  0.08698208  0.01982828 -0.00319271  0.04559125  0.01630436
  0.24399706  0.05047596  0.28802694 -0.00209017 -0.06099918]","[ 9.75299291  9.65962375  9.57634497 11.74824473  7.24157177 10.09127566
  9.9477879   7.2428278   8.65519601  9.8447131  11.16254296]","[ 0.06960834  0.08707289  0.02451475  0.00539307  0.03977538  0.01451877
  0.24969422  0.05030817  0.27769215  0.         -0.06938643]","[ 3.49861709e-02  4.11494427e-02  1.00607775e-02 -1.10529125e-03
  2.18099830e-02  1.29662361e-02  9.11894123e-02  2.93036894e-02
  1.20293119e-01  5.62878316e-05 -3.23788827e-02]",2048,1430,256,1655,0.002570491050885945,0.0021124332755459814,0.005970772197478269,0.07046603384982363,1.0,1.0,0.0,9.538465597184294,11.748244731675264,BUDGET_EXHAUSTED,False,11,3
"[-4.03086893e-02 -3.67467201e-02 -1.74752634e-02 -2.38553490e-02
 -5.35942486e-02 -6.40881382e-03 -2.54388921e-02 -5.46657205e-03
 -4.11963806e-03 -6.44534326e-08 -5.07126834e-03]","[-0.04151452 -0.03670151 -0.01800619 -0.02307885 -0.05363064 -0.00644443
 -0.0250105  -0.00547835 -0.00325413 -0.00023584 -0.00513056]","[ 6.74353284 10.8711945  10.98107493  9.01209311  6.79191452  6.9472027
  8.39211574  9.27851393  8.48332307  8.97208834  9.18540741]","[-0.0380184  -0.05410061 -0.01167965 -0.02820408 -0.04713234 -0.00697294
 -0.02458805 -0.00215075  0.         -0.0024377  -0.003201  ]","[-3.05618663e-02 -2.58841419e-02 -1.21828136e-02 -1.44972440e-02
 -3.39009037e-02 -4.33175794e-03 -1.53903919e-02 -2.92380880e-03
 -2.01052299e-03 -1.03936480e-07 -2.68196723e-03]",2048,1440,256,1735,0.0005506505840850972,0.0003846565366512525,0.006318140066917547,0.008729872640863693,1.0,1.0,0.0,8.69622373425986,10.981074931329761,BUDGET_EXHAUSTED,False,12,0
"[ 5.46039907e-03  1.39077101e-02  4.88111221e-03 -1.68127666e-02
  2.09362405e-02  5.14100210e-01  1.14117013e-01  5.20057391e-02
  3.10740222e-02  3.83848233e-06 -7.91312317e-03]","[ 0.0060112   0.01308799  0.00568261 -0.01865016  0.0215143   0.5184733
  0.10949895  0.05363206  0.03233624  0.00190844 -0.01173454]","[ 8.8080069   8.60445007  6.68143357 10.61626014 11.52589659  6.82870394
  8.81416433  9.13079386  6.65911225  8.9590039   8.55568609]","[ 0.0082652   0.01049443  0.00581745 -0.00829527  0.01716581  0.5080908
  0.12512317  0.04144673  0.03163816  0.         -0.00798609]","[ 3.84800866e-03  6.74921831e-03  2.96076156e-03 -1.53093584e-02
  9.41055459e-03  2.52913490e-01  7.32079135e-02  2.79162173e-02
  2.04225518e-02  3.58629360e-06 -2.00778763e-03]",2048,1472,256,1696,0.002490840337733345,0.002017561595404781,0.00584825406502969,0.08023449839188176,1.0,1.0,0.0,8.653046511685949,11.525896594523157,BUDGET_EXHAUSTED,False,13,1
"[ 1.13223007e-02  3.06474059e-03  1.22910691e-02 -1.93114554e-02
  6.08231825e-03 -3.37198724e-01  4.82317214e-04  4.48064833e-02
  1.05439652e-01  1.10066833e-04  1.32918390e-02]","[ 0.01280628  0.00309577  0.01297791 -0.0161911   0.00649376 -0.34170604
  0.00083412  0.04160692  0.10134155  0.00162688  0.01749457]","[ 9.32685698  6.91172997  8.40609049 10.62709709  6.83844542  6.91871613
 11.69839293  6.78350712  8.63851426  8.92317752 11.12863112]","[ 0.01498544  0.00471286  0.01500898 -0.02455491  0.01003104 -0.33650019
  0.          0.04215148  0.10639529 -0.00653772  0.01468833]","[ 7.83412865e-03  2.16421944e-03  1.09386706e-02 -1.28031375e-02
  5.00788099e-03 -1.68934653e-01  4.43403784e-03  2.69742809e-02
  6.57545518e-02  5.30602805e-05  1.09131359e-02]",2048,1492,256,1654,0.002697065373681953,0.002146361549195673,0.003322570596554095,0.0524710220540259,1.0,1.0,0.0,8.74555991155865,11.69839293255855,BUDGET_EXHAUSTED,False,14,2
"[3.21409418e-02 4.56085880e-02 2.22133629e-02 3.07343152e-02
 2.57405031e-02 2.02224588e-02 1.30647125e-01 1.16587380e-01
 2.52990803e-01 1.00929366e-17 4.37301001e-02]","[ 0.0304149   0.04021017  0.02104142  0.02951571  0.02580032  0.01702488
  0.14327907  0.11001052  0.26359256 -0.00212008  0.04184611]","[ 9.43908639 11.8470217   6.86665969  9.28352761  8.25821204 11.74771753
  7.10647741 10.66284692  7.16797173  6.92587338  9.32082798]","[0.04233774 0.05203538 0.01506166 0.0268893  0.02443776 0.01464767
 0.13998345 0.11590506 0.24428509 0.         0.04503247]","[2.15617574e-02 2.78581802e-02 1.26189671e-02 1.89762311e-02
 1.50286091e-02 1.14784327e-02 6.04181318e-02 6.61458003e-02
 1.72960619e-01 8.88178420e-19 3.40397596e-02]",2048,1415,256,1625,0.0057876919175279115,0.004235185111660494,0.006098457993648144,0.036709797112328094,1.0,1.0,0.0,8.966020215768118,11.847021695287829,BUDGET_EXHAUSTED,False,15,3
"[-3.10792099e-02 -1.19640739e-02 -4.28634901e-02  1.62609726e-03
 -2.77491643e-02 -7.53394920e-04 -1.83927766e-02 -3.08157891e-03
 -7.58171463e-03  4.82805241e-08  1.00900395e-03]","[-3.12600552e-02 -1.26782411e-02 -4.35398708e-02  1.54978504e-03
 -2.73253920e-02 -7.47415732e-04 -1.78436207e-02 -2.91157401e-03
 -7.94744024e-03  5.88254401e-05  1.81474547e-03]","[12.42640494  9.76400706  9.12158276  7.5274794  10.26426751  7.58326253
 10.20510008  7.47445125  9.89427677 10.2959883  12.25767955]","[-0.02939773 -0.01252407 -0.04283413 -0.00249886 -0.02940377  0.
 -0.01591513 -0.00617813 -0.00587049  0.00275291  0.00103915]","[-1.74481599e-02 -6.59621693e-03 -2.40302550e-02  1.20856112e-03
 -1.44410683e-02 -4.46198835e-04 -1.10752842e-02 -2.20982582e-03
 -4.61238569e-03  4.05096748e-08  3.56365909e-04]",2048,1319,256,1613,0.0004575206112622555,0.00036607836016272813,0.0021255417276060057,0.008582396267400923,1.0,1.0,0.0,9.710409104336327,12.426404939561055,BUDGET_EXHAUSTED,False,16,0
"[-1.55785340e-03 -1.33388433e-03 -1.98894284e-03 -6.52082169e-02
  8.13226094e-04 -1.35465730e-01 -2.95119549e-02  2.06117927e-02
  1.05137790e-02  8.49752629e-09 -4.64768521e-02]","[-0.00201449 -0.00280097 -0.00291843 -0.06136635 -0.00048096 -0.13564981
 -0.02906376  0.01944866  0.0100759  -0.00052269 -0.04431172]","[ 6.85540017 10.53732211  8.69563536  6.87570583  9.6764599   8.66411785
 11.61914471  9.38874858  9.16373261  6.80757221  9.25572138]","[-0.00182185 -0.00201206  0.         -0.06674215 -0.00052688 -0.13569155
 -0.02616685  0.02142635  0.00706825  0.00215082 -0.04728871]","[-1.73679936e-03 -1.33315656e-03 -1.07846822e-03 -4.19488573e-02
  4.91143204e-04 -8.20354213e-02 -1.87042484e-02  1.53802976e-02
  7.09051147e-03  4.25144288e-09 -2.76644152e-02]",2048,1411,256,1632,0.0015491949435902954,0.001173671229304429,0.0018511749549804891,0.018845211707836495,1.0,1.0,0.0,8.86723279052784,11.619144709467063,BUDGET_EXHAUSTED,False,17,1
"[-3.09444970e-03 -8.33941248e-03  7.56079460e-03 -4.25483578e-02
  6.40847834e-04 -4.40013405e-02 -1.69535390e-02 -5.88479934e-02
 -1.49020830e-01 -7.08696119e-06 -6.16939964e-02]","[-0.00324638 -0.00915854  0.008128   -0.0436722   0.00021986 -0.04681727
 -0.0142953  -0.06020492 -0.14081077 -0.00040061 -0.06604724]","[ 8.68187948  8.34700619  8.3653742   6.87943433  9.2855522  10.92966937
  9.31082506 10.35020688  9.34644464  9.04844089  6.80248817]","[-0.00540578 -0.00850342  0.01273559 -0.04280452  0.         -0.05616267
 -0.01106198 -0.06025865 -0.1482067  -0.00358312 -0.05305412]","[-1.87734151e-03 -4.88757870e-03  5.24269069e-03 -2.27461670e-02
  1.04683077e-03 -2.51609376e-02 -8.04927285e-03 -3.51589330e-02
 -9.27189600e-02 -2.32917699e-06 -3.04386158e-02]",2048,1460,256,1532,0.0031013716359633322,0.0020791824990730474,0.005268437841501924,0.02246872451957441,1.0,1.0,0.0,8.849756490304408,10.929669370913718,BUDGET_EXHAUSTED,False,18,2
"[ 0.03262975  0.05002473  0.01951737  0.03417406  0.02179862 -0.00708279
  0.16219961  0.08681774  0.26615599  0.          0.03750158]","[ 0.03365341  0.04889938  0.01950285  0.03827174  0.02121505 -0.00678154
  0.15871812  0.08650011  0.26319611  0.00097029  0.03959112]","[ 8.98475168 10.15184698 10.06866713  9.64023095  7.43007373 12.11098276
  9.80760975  7.25750211  9.04077934  9.85131435 10.09627727]","[ 0.03298222  0.05261193  0.01439602  0.04565427  0.02414512 -0.02069537
  0.16438267  0.08042375  0.2705996   0.          0.03923645]","[ 0.01894469  0.03150489  0.01211468  0.02104458  0.01193274 -0.00475487
  0.07888279  0.04779276  0.12223398  0.          0.01758104]",2048,1500,256,1539,0.0020410999524172954,0.0015422605449241851,0.0062088941694162115,0.05260074193045969,1.0,1.0,0.0,9.49454873194213,12.110982761745463,BUDGET_EXHAUSTED,False,19,3
