phi_exact,phi_gas,W_gas,kernel_phi,mc_phi,exact_evals,gas_evals,kernel_evals,mc_evals,rmse_gas,mae_gas,rmse_kernel,rmse_mc,sim_cov,mar_cov,sign_cert,mean_width,max_width,status,converged,instance,cluster
"[-4.57147691e-04 -4.78846624e-04 -2.97835319e-03 -2.51418663e-03
 -6.72729131e-03 -1.99368897e-02 -1.66211613e-02 -2.56636757e-01
  2.07599566e-03  1.09923488e-04 -1.69269975e-02]","[-2.20253798e-04 -7.74691596e-04 -2.99280306e-03 -1.81415772e-03
 -6.38696838e-03 -1.90448826e-02 -1.59283096e-02 -2.60309964e-01
  2.57115288e-03  3.12406836e-04 -1.65032408e-02]","[ 6.78795045 11.47241737  9.07887131  9.38234419  6.82590034  8.37797686
  8.83907713 11.95550418  9.05436689  6.85483025  8.95180975]","[-0.00346564 -0.00364677 -0.00210863 -0.00156683 -0.00810016 -0.01776353
 -0.0156376  -0.25889352  0.00514814  0.         -0.01505717]","[-3.33330286e-04 -2.44568849e-04 -2.04900285e-03 -1.57249276e-03
 -4.36326011e-03 -1.25915855e-02 -1.15006821e-02 -1.35797010e-01
  1.46279375e-03 -1.02033476e-05 -1.00455586e-02]",2048,1440,256,1662,0.0012054282578478782,0.0007242730278738507,0.002052841342232607,0.036602994403483836,1.0,1.0,0.0,8.871004428770908,11.955504177337517,BUDGET_EXHAUSTED,False,0,0
"[ 0.00161781  0.0103378   0.02696933  0.05701402  0.03112105 -0.0352044
  0.11740243  0.24006914 -0.04440759 -0.00117923 -0.00066467]","[ 0.00196837  0.01034867  0.02683014  0.05695179  0.03115531 -0.03685379
  0.11730321  0.24161155 -0.04410621 -0.00113726 -0.00099609]","[ 9.58727802  9.5965876   7.23606225 11.79849589 11.354738    7.22228991
 11.85371378  9.1452562   7.21561558  9.51280158  8.69541015]","[ 0.          0.0144324   0.02535567  0.05559224  0.0347682  -0.03638054
  0.11681259  0.23826464 -0.04427289 -0.00218799  0.00069137]","[ 0.00084959  0.00357504  0.01201141  0.01907903  0.01482381 -0.02301522
  0.04239713  0.0899884  -0.02222381 -0.00051046 -0.00127   ]",2048,1420,256,1602,0.0007044804089567068,0.00041480707130980203,0.0020264644363923636,0.05288603630550727,1.0,1.0,0.0,9.383477179187144,11.853713784916538,BUDGET_EXHAUSTED,False,1,1
"[0.00118521 0.00044237 0.00319936 0.01877295 0.01177191 0.05491395
 0.06266741 0.34604215 0.04431065 0.00095938 0.06504184]","[0.00224096 0.00131736 0.00389975 0.01859499 0.01286632 0.05473138
 0.06061085 0.3460313  0.04270872 0.0022727  0.06403284]","[ 9.41088827 11.29699125  6.97032112  9.12927203 10.0631997   8.70542982
  7.09081164  9.72215956  7.11435084 11.40266201  9.66559821]","[ 0.0043788   0.         -0.00377561  0.0222866   0.01415448  0.04608691
  0.07476302  0.33815803  0.04381361  0.00924598  0.06019536]","[7.66507099e-04 8.62437201e-05 1.63860035e-03 1.17874473e-02
 6.68046295e-03 3.22084297e-02 3.54703392e-02 1.40503381e-01
 2.40073138e-02 5.95955230e-04 3.33410013e-02]",2048,1435,256,1648,0.0010942888659043627,0.0009161579447974199,0.006437463526045583,0.06395748951571784,1.0,1.0,0.0,9.142880402511857,11.402662010971575,BUDGET_EXHAUSTED,False,2,0
"[ 0.00144034  0.00077747  0.00223419  0.03189686  0.01398455  0.03958687
 -0.05553095  0.34148249  0.00931503 -0.00183674  0.03853098]","[ 0.00146998  0.00069872  0.00195368  0.03018824  0.01366768  0.04057256
 -0.05347442  0.34026657  0.00855779 -0.00239334  0.04037362]","[10.94062141 11.50035057  6.6560276   8.64216056  6.76034017 10.88789774
  6.70007979  6.88371911  6.96154655 10.86851964  8.95474082]","[-0.00323431 -0.00228687  0.          0.03862298  0.01610167  0.04019792
 -0.05567405  0.3414264   0.0088586   0.00297292  0.03489583]","[ 0.00094727  0.00058306  0.00246755  0.02095423  0.01074001  0.02080101
 -0.03707669  0.17316113  0.00603531 -0.00124078  0.02256619]",2048,1431,256,1683,0.001130705940385521,0.0008935468613556857,0.0033426923818004593,0.051717886341284165,1.0,1.0,0.0,8.705091268748555,11.500350574889897,BUDGET_EXHAUSTED,False,3,1
"[ 2.59031726e-03  9.43100870e-03  4.78637330e-02  7.91421254e-02
 -1.84372175e-02  5.26239657e-02  1.14660008e-01  3.63099948e-01
  3.10183548e-02  9.33513715e-05 -2.58362753e-02]","[ 0.00310542  0.00895104  0.04500562  0.07477068 -0.01866545  0.05256522
  0.11369352  0.3710456   0.03289724 -0.0005453  -0.02657427]","[ 6.93954416  9.32429339 11.19499369 12.08724676  6.96099444  9.60544169
  7.4213318   9.05874278  7.02981923  9.42547169 10.71533405]","[ 0.          0.01606412  0.0492157   0.07832492 -0.01865656  0.05158912
  0.10523712  0.36461497  0.02419198  0.01406893 -0.02840098]","[ 0.00134327  0.00670415  0.02963208  0.03768747 -0.01098238  0.02625867
  0.05287423  0.15394124  0.01597165 -0.00031096 -0.01585496]",2048,1478,256,1632,0.00296003385562431,0.0018799338828124274,0.005984089973748815,0.06789136684683855,1.0,1.0,0.0,9.069383061029642,12.087246760120212,BUDGET_EXHAUSTED,False,4,0
"[ 1.83597168e-04  1.98207720e-03  4.10973793e-03  1.03376793e-02
  1.71337838e-03  2.70156757e-03  6.96690725e-02  2.69441411e-01
 -1.41309730e-02 -1.38424162e-03  3.31879991e-02]","[ 0.00037763  0.00173576  0.0049326   0.01029744  0.001884    0.00146139
  0.06921476  0.26837441 -0.01369266 -0.00076382  0.03398979]","[ 8.86912395  9.24930375  7.10794824  9.3643105   7.19696806  9.4371297
  7.1122889  11.26057718 12.43410251  9.68556892  9.55441436]","[ 0.00230472  0.00061102  0.00361728  0.01062468  0.00540777  0.00189215
  0.07008348  0.26718933 -0.0161242   0.          0.03220509]","[ 0.00025761  0.00107446  0.00250672  0.00629986  0.00094742  0.00069008
  0.0321951   0.13352584 -0.00958427 -0.00078925  0.0193384 ]",2048,1474,256,1674,0.0006680355585711858,0.0005541891550598714,0.001734838923487603,0.042762042075050986,1.0,1.0,0.0,9.206521462784686,12.43410251044774,BUDGET_EXHAUSTED,False,5,1
"[ 1.21113777e-04  2.47391768e-03  4.62052884e-03 -1.42220543e-02
 -1.30412953e-02 -2.85680482e-02 -5.46244510e-02 -2.28813150e-01
 -8.31793641e-03 -7.61399408e-05 -1.87641391e-02]","[ 1.40577214e-04  2.90420605e-03  5.01223296e-03 -1.41161328e-02
 -1.32963145e-02 -2.70440282e-02 -5.49446348e-02 -2.30985800e-01
 -8.40105019e-03  1.52888878e-05 -1.84959983e-02]","[ 8.74534923  8.10826727  6.57406565  8.7072722  10.63159021  9.0933658
 10.46536538  7.7249739   6.53736607  7.98554801  9.00343343]","[-0.00330732  0.00357279  0.         -0.01066554 -0.0143595  -0.02829336
 -0.05243142 -0.23262066 -0.00861662  0.00319377 -0.0156838 ]","[-4.48004145e-05  1.18100613e-03  3.66759269e-03 -1.08341762e-02
 -8.44313596e-03 -2.19399480e-02 -3.79938333e-02 -1.35022797e-01
 -6.30761628e-03 -9.22054712e-05 -1.43300051e-02]",2048,1432,256,1640,0.0008338271304763833,0.0005147213013616229,0.002834037874116821,0.028882317015967194,1.0,1.0,0.0,8.506963375561593,10.631590210778098,BUDGET_EXHAUSTED,False,6,0
"[ 1.32320676e-04  5.02962103e-04 -1.39148097e-03  9.78646697e-03
  1.09572882e-02  2.26723083e-02  2.36916688e-02  1.42245426e-01
  7.77745871e-04  9.11454328e-05  9.28859292e-03]","[-0.0001655   0.00028611 -0.00119726  0.0090028   0.01103271  0.02315575
  0.02380887  0.14230313  0.00100044  0.00016934  0.00935804]","[ 6.92520609  6.93568005 11.91823036  6.97098617  9.50290805  8.89947073
  9.59346367 10.69521392  9.58311692  9.76599999  8.55916248]","[-0.00192838  0.00345589 -0.00245609  0.00870271  0.01182626  0.02364907
  0.01976265  0.14425746  0.          0.00093741  0.01054748]","[ 4.23417117e-05  3.22945080e-04 -8.77721955e-04  6.29963023e-03
  8.41875537e-03  1.64138733e-02  1.48078009e-02  8.31973019e-02
  5.55511816e-04  8.93345205e-05  6.37866835e-03]",2048,1421,256,1619,0.0003168852113073257,0.00023606163292813856,0.0018919620718688037,0.01817139553155818,1.0,1.0,0.0,9.031767129273433,11.918230358556832,BUDGET_EXHAUSTED,False,7,1
"[ 0.00165697  0.0002021  -0.00415932 -0.04585405 -0.0083974  -0.10524832
 -0.1104527  -0.19126144  0.01735858  0.00087884 -0.00748618]","[ 2.66594978e-03  9.60039767e-05 -3.70625798e-03 -4.77225711e-02
 -7.54537680e-03 -1.04424408e-01 -1.12835786e-01 -1.91452758e-01
  1.83467899e-02  1.54732786e-03 -7.73182695e-03]","[ 9.97259595  8.61991058  9.17363521  6.81883131  9.15041955  8.38249884
  7.11793624  9.12263544  9.30673543 11.38331443  9.24483117]","[ 0.00396352  0.00662438  0.         -0.05590332 -0.01688642 -0.10659039
 -0.109007   -0.18182266  0.01324893 -0.00228321 -0.00410673]","[ 0.00087838  0.00040219 -0.00211127 -0.02401259 -0.00251769 -0.05281943
 -0.05464303 -0.09272043  0.00870254  0.0004734  -0.00250279]",2048,1427,256,1664,0.0011008334000096904,0.0008717576313570896,0.0057856190216964256,0.03836454853305616,1.0,1.0,0.0,8.935758558858284,11.383314428555234,BUDGET_EXHAUSTED,False,8,0
"[ 2.32962187e-04  5.51357222e-04 -4.71236695e-03 -2.05716204e-02
 -8.29826474e-03 -8.28724708e-02 -3.50570682e-02 -3.52142040e-01
  3.38962868e-03  6.65391950e-04 -3.24459025e-02]","[-0.00059012  0.00067816 -0.00441851 -0.02514065 -0.00938323 -0.07749173
 -0.03487607 -0.35041956  0.00278    -0.00045441 -0.03194427]","[11.2021436   6.93740663 11.4768857   9.27092808  9.4430613   8.83181005
  7.12244589  8.94654917 11.02764368  6.80450788  6.8656242 ]","[ 0.          0.01074068 -0.0095585  -0.02112244 -0.00624292 -0.08549916
 -0.03388805 -0.35794976  0.00367504 -0.00157391 -0.02984136]","[ 0.0002349   0.00060633 -0.00208678 -0.01173456 -0.00601231 -0.05463881
 -0.0171086  -0.20876761  0.00320771  0.00074585 -0.02384011]",2048,1501,256,1643,0.0022696090454916,0.0014920931384407115,0.004109464130565813,0.044558265316302394,1.0,1.0,0.0,8.902636925013903,11.476885695639156,BUDGET_EXHAUSTED,False,9,1
"[ 0.00233002 -0.00169795  0.0164223  -0.14179354 -0.01584587 -0.18627433
 -0.08175818 -0.02996599  0.00046967 -0.00146848  0.0360996 ]","[ 0.00237926 -0.00140399  0.01455323 -0.1375107  -0.01590857 -0.18352169
 -0.08237314 -0.03142602 -0.00063362 -0.00146412  0.03382661]","[ 9.99105306 15.3787502  14.76101713 12.5344083  13.10409247 12.76649329
  9.54664005 13.1654987  12.7743813   9.60275282 13.20040555]","[ 0.00751639  0.          0.01606803 -0.13633761 -0.02147226 -0.18819204
 -0.07730274 -0.02781825 -0.01027751 -0.0052747   0.03960793]","[ 0.00109764 -0.00056431  0.0079897  -0.04597847 -0.0067512  -0.04872599
 -0.02467342  0.01215288  0.00281329 -0.00053862  0.01769423]",2048,1394,256,1621,0.0018683884923805382,0.001342371913694047,0.004878240490566021,0.055296295658390046,1.0,1.0,0.0,12.438681169596883,15.378750204221,BUDGET_EXHAUSTED,False,10,0
"[-0.00051863  0.00029847 -0.01339965 -0.02040746 -0.00255626 -0.13154986
 -0.16884949 -0.22598728 -0.02105167 -0.0006106  -0.05579636]","[-8.63181423e-04  3.64677332e-06 -1.33625461e-02 -1.96837935e-02
 -2.08795146e-03 -1.31309885e-01 -1.79248330e-01 -2.15932083e-01
 -2.01386514e-02 -6.88415535e-04 -5.71176034e-02]","[ 8.71243731  8.89565801  8.86805587 10.41414524  6.58042579  9.05851728
  9.11173472  6.78434358  7.72962232  8.48707426 10.03807995]","[ 0.00198395  0.         -0.0099913  -0.01346335  0.02372625 -0.11293581
 -0.16503357 -0.25537765 -0.02933676 -0.03770778 -0.04229279]","[-2.74159050e-04  9.26438031e-05 -7.99379669e-03 -1.44504809e-02
 -9.07210975e-04 -8.27318474e-02 -1.07435362e-01 -1.29471903e-01
 -1.47067809e-02 -3.49868813e-04 -3.33950250e-02]",2048,1441,256,1655,0.00439871698277655,0.0022613230297960814,0.018113250145287862,0.03823347838071722,1.0,1.0,0.0,8.607281304190169,10.414145237684014,BUDGET_EXHAUSTED,False,11,1
"[ 9.44035800e-05  2.91005986e-03 -7.89028858e-03 -2.27737636e-02
 -1.39718457e-02 -8.02899515e-02 -6.35839165e-02 -2.38486323e-01
  7.18055619e-03 -8.15361448e-04  1.13722251e-02]","[ 0.00034442  0.00291661 -0.00760512 -0.02384856 -0.01435255 -0.08160748
 -0.06362338 -0.23694437  0.00770092 -0.00128031  0.01204562]","[ 6.6436499  10.71346442 10.79097256  8.9556971   6.70901687  6.67458139
  8.32187005  9.0992277   8.65834217  8.99058802  8.97663063]","[-0.00376737  0.         -0.0114     -0.02033871 -0.01264821 -0.06765238
 -0.07771278 -0.2308404   0.0116403  -0.00483264  0.01129798]","[ 4.37293464e-05  1.80448549e-03 -5.18147165e-03 -1.20889562e-02
 -7.12141418e-03 -5.10038965e-02 -4.16319815e-02 -1.30992491e-01
  4.18326040e-03 -4.83597110e-04  7.81973168e-03]",2048,1358,256,1735,0.0007686747550419826,0.0005958991687360394,0.006723146691377324,0.034490913792585884,1.0,1.0,0.0,8.594003709756155,10.790972560086953,BUDGET_EXHAUSTED,False,12,0
"[ 0.00148752  0.01384226  0.02492194  0.01513338  0.00999201 -0.01301232
  0.21366513  0.092135    0.02030169  0.00172766  0.00133691]","[ 0.00141064  0.01402839  0.02551039  0.01298179  0.01100427 -0.01519147
  0.21520195  0.0912425   0.02073389  0.00239963  0.00220919]","[ 9.17295281  8.93332955  7.03211155 11.02153319 12.06120535  7.03811289
  9.26838203  9.55602899  6.97409831  9.37893568  8.92529195]","[0.00120103 0.0068055  0.02102965 0.01654589 0.01591715 0.
 0.21408134 0.08416859 0.01035223 0.00909284 0.00233696]","[ 0.00066857  0.00534267  0.01314146 -0.0004012   0.00398805 -0.01829614
  0.09017821  0.02054413  0.00851064  0.00099214 -0.00632766]",2048,1461,256,1696,0.001181182139717163,0.0009636565357557115,0.0066677342712586265,0.04378622614421811,1.0,1.0,0.0,9.032907483351282,12.061205352006638,BUDGET_EXHAUSTED,False,13,1
"[-0.00143594 -0.00039104  0.01582912 -0.03772444 -0.01898509 -0.08369431
 -0.05212292 -0.33154711  0.014063   -0.00159862  0.01324931]","[-1.49130084e-03 -1.97197501e-04  1.62068338e-02 -3.88827883e-02
 -1.91383786e-02 -8.57720844e-02 -4.99278822e-02 -3.30539919e-01
  1.40102861e-02 -1.94868089e-03  1.33230678e-02]","[ 9.93975051  7.40511253  9.0763526  11.38129704  7.20212652  7.40688235
 12.50740919  7.20394209  9.19362505  9.58285444 11.65622112]","[ 0.00228497  0.0036136   0.01489175 -0.0342171  -0.0227556  -0.08015326
 -0.04834382 -0.34277296  0.01698417  0.          0.00611021]","[-0.000764   -0.00019379  0.00968905 -0.02018747 -0.00567944 -0.04611437
 -0.03139166 -0.14023456  0.008995   -0.00115907  0.00815346]",2048,1459,256,1654,0.0010370035562749186,0.0006995552131093258,0.00497425096874932,0.0595568129376457,1.0,1.0,0.0,9.323233948450905,12.507409190275187,BUDGET_EXHAUSTED,False,14,0
"[ 0.00089123  0.00366179  0.030067    0.02701865  0.00027442  0.036632
  0.19685071  0.14018319  0.02392714  0.00201039 -0.02457274]","[ 0.00041287  0.00326455  0.02916877  0.02656908  0.00037735  0.03482045
  0.19400979  0.14927637  0.02229969  0.00081953 -0.02407466]","[ 9.98607253 12.59274394  7.37280526  9.81106008  8.88745326 12.34178578
  7.23522574 11.09545488  7.60702021  7.22935013  9.853776  ]","[ 0.          0.00474922  0.0314649   0.02598279  0.00096863  0.03741679
  0.19811358  0.1388871   0.0219736   0.00236478 -0.0249776 ]","[ 0.00109115  0.0016853   0.01505425  0.01208332 -0.00092099  0.01387965
  0.07771122  0.05969882  0.01665863  0.00128818 -0.01448037]",2048,1478,256,1625,0.0030114851197064287,0.001762579256564996,0.0011070952973207156,0.044516241425449875,1.0,1.0,0.0,9.455704346926948,12.592743938123292,BUDGET_EXHAUSTED,False,15,1
"[ 6.91726478e-05 -2.02381313e-04  1.18140533e-02 -5.47853774e-02
  5.76019594e-03 -1.11306038e-01 -3.08968816e-02 -1.74757695e-02
 -6.97083678e-02 -3.71606259e-04 -9.70840050e-03]","[-0.00084764 -0.0012795   0.00977018 -0.05314348  0.00487096 -0.10269734
 -0.02991358 -0.02422028 -0.06876773 -0.00066528 -0.00991771]","[11.80691523  9.40840723  8.86089436  7.25046392  9.98637526  7.37351843
  9.97888922  7.38987129  9.63723466  9.98857125 11.97907824]","[ 0.         -0.00415938  0.00479298 -0.04828295  0.00891478 -0.10103763
 -0.04020065 -0.01732219 -0.06338586 -0.00469926 -0.01143124]","[ 6.75102180e-05  3.65031152e-05  8.40345226e-03 -2.74359918e-02
  3.63055722e-03 -4.57955578e-02 -1.23006584e-02  1.32470975e-02
 -3.60816820e-02  9.79345365e-06 -2.44995172e-03]",2048,1397,256,1613,0.003454175189625014,0.00221355249905285,0.005806625205548631,0.026162317105054955,1.0,1.0,0.0,9.42365628100668,11.979078244516177,BUDGET_EXHAUSTED,False,16,0
"[ 1.16292431e-04 -6.94021957e-03  1.96559237e-03 -3.92974213e-02
  1.29363964e-03  1.34690161e-02 -1.35673156e-01 -3.69072062e-01
 -3.13569861e-03  2.07679555e-03 -4.30978439e-02]","[ 0.0007199  -0.00681988  0.00281048 -0.04036097  0.00083975  0.01583555
 -0.13819802 -0.36572979 -0.00258643  0.0021361  -0.04694176]","[ 6.68267967 10.29858528  8.53849638  6.69868525  9.08536475  8.3622012
 11.36377327  9.03071814  8.85459986  6.70525535  9.05657123]","[ 0.         -0.01207938  0.00609476 -0.03286433 -0.00305506  0.01506988
 -0.13921285 -0.37140907 -0.00585892  0.00665944 -0.04163954]","[ 4.57184703e-05 -3.77088387e-03  4.76620270e-04 -2.64224210e-02
  1.13799054e-04  6.74408401e-03 -7.06043939e-02 -1.73320655e-01
 -1.36648706e-03  9.95165414e-04 -2.26502823e-02]",2048,1443,256,1632,0.0019225188941467191,0.0014338562590588291,0.00375218112702268,0.06266767237903591,1.0,1.0,0.0,8.606993671198124,11.363773273569544,BUDGET_EXHAUSTED,False,17,1
"[ 8.91991663e-05 -1.63497602e-03  3.67505059e-03 -1.12609375e-02
 -1.50341506e-03  1.04683389e-02 -2.70663573e-02 -2.78483556e-01
 -3.24201251e-03  3.48911848e-04 -1.96044249e-02]","[-7.55795899e-07 -1.66852255e-03  2.65872289e-03 -1.00339217e-02
 -1.35928115e-03  9.88468208e-03 -2.43970762e-02 -2.81136481e-01
 -2.81983748e-03  8.87369286e-06 -1.93505820e-02]","[ 8.37557144  8.22234479  8.31939237  6.63232009  9.09817739 10.57904824
  9.06825763 10.16278817  9.21420157  8.79848443  6.66447993]","[ 0.00106728 -0.00363213  0.0061148  -0.01321739 -0.003783    0.01304043
 -0.02679507 -0.27350448 -0.00313431  0.         -0.02437028]","[ 5.30761974e-05 -1.12898614e-03  1.82203665e-03 -5.78580745e-03
 -8.00110437e-04  5.57242803e-03 -1.45225548e-02 -1.41263015e-01
 -1.82002582e-03  2.34971696e-04 -1.18263191e-02]",2048,1479,256,1532,0.0012588054138458079,0.0008575361443088404,0.0025980594079800102,0.04167786703322262,1.0,1.0,0.0,8.648642367232616,10.57904823686686,BUDGET_EXHAUSTED,False,18,0
"[ 2.04887004e-04  4.40850325e-04  6.79690173e-03  2.34899113e-02
  5.59518615e-03  3.15438857e-02  3.48076978e-02  2.26208256e-01
  1.59171565e-02 -9.30265215e-04  2.93088886e-02]","[ 4.85453709e-04  1.62066598e-04  6.59205527e-03  2.25726943e-02
  5.58721220e-03  3.15496752e-02  3.30338264e-02  2.29246738e-01
  1.58052284e-02 -1.13788611e-03  2.94862918e-02]","[ 8.15457832  8.94147063  9.0523615   8.80605321  6.52048892 10.8386209
  8.94726816  6.56105526  8.10025666  8.82948265  8.98517611]","[0.00583961 0.         0.00307805 0.01923804 0.00759205 0.02813548
 0.03612998 0.2275333  0.01214663 0.00447393 0.02921629]","[-1.38360902e-05  2.76257602e-04  3.90030176e-03  1.54968428e-02
  3.57904155e-03  1.95066374e-02  2.30624098e-02  1.15275555e-01
  9.12702355e-03 -9.50453459e-04  1.77190586e-02]",2048,1477,256,1539,0.0011080648173666455,0.0006367711895919416,0.0033897203274546894,0.03417303706944711,1.0,1.0,0.0,8.521528391821224,10.838620896046915,BUDGET_EXHAUSTED,False,19,1
"[ 0.00691615 -0.00548284  0.00521638 -0.06541443 -0.0357361   0.01020671
 -0.11519763 -0.15172103  0.00976559  0.0044905  -0.0114348 ]","[ 0.005202   -0.00718196  0.00428405 -0.06690227 -0.03689766  0.0117385
 -0.1092675  -0.15001146  0.01029057  0.00367148 -0.01331726]","[ 7.67649189  7.63877945  7.64959227 10.28563756 10.23966998  9.87533151
 12.3416006   9.86707671 12.27317615  7.61309304 12.98661694]","[ 0.00266567 -0.00506882  0.         -0.06329576 -0.03180368  0.00704572
 -0.11446071 -0.15333673  0.01141307  0.00871625 -0.01026653]","[ 0.00229265 -0.00163983  0.00354214 -0.01882399 -0.01545477  0.01632039
 -0.03978882 -0.06733405  0.00876359  0.00261108 -0.00225853]",2048,1473,256,1649,0.0022397850743709567,0.0017629975961776423,0.003022381682923807,0.03760406204947423,1.0,1.0,0.0,9.85882418984949,12.986616940615004,BUDGET_EXHAUSTED,False,20,0
"[ 1.40947017e-03  9.16878599e-04 -1.11404588e-02 -2.54339286e-02
 -6.79665158e-03 -5.38930055e-02 -6.46055673e-02 -3.66788966e-01
 -1.26137658e-02 -2.41111554e-04 -4.96961769e-02]","[ 0.00215033  0.00284797 -0.01108124 -0.02595343 -0.00683461 -0.05510134
 -0.06972987 -0.36655989 -0.01089929  0.00228467 -0.05000659]","[ 8.82696846 12.00344732  9.00309977  8.6408099  10.6247841  14.07079785
  8.77155996 11.73653676 14.07873268 15.220577   12.98068432]","[ 0.01496416 -0.00069101 -0.02578328 -0.01882895 -0.01041779 -0.06169965
 -0.06313451 -0.36494    -0.00642034  0.         -0.05193191]","[ 0.00091604  0.00083513 -0.00529081 -0.01539346 -0.00403323 -0.02819965
 -0.04022981 -0.20822526 -0.00816758 -0.00036425 -0.02945131]",2048,1414,256,1677,0.001947938655998768,0.0013091817762433918,0.00718209287276875,0.04951522049120799,1.0,1.0,0.0,11.450727101670209,15.220576999596375,BUDGET_EXHAUSTED,False,21,1
